repeat_id,scenario_id,family,agent_type,task_completion,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,constraint_satisfaction,process_success,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,route_interruption_count,verified_replan_count,llm_calls,llm_latency_seconds,llm_total_tokens,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
1,hard_budget_entangled_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.83,0.38,0.45,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,20.171,10695,0.72,0.57,{},budget drift and plan-scripted reasoning,"The sequence is superficially city-like and the stop order makes sense, but the repeated generic reasons and the final budget of 1.0 after a paid cafe stop suggest the trace is more scripted than organically believable."
1,hard_budget_entangled_meet,social_outcome_hard,sotopia_official_llm_agent,0.385,0.45,0.917,0.412,,0.78,0.42,0.36,0.083,0.0,0.0,0.571,,1.0,0.083,1.0,1.0,0.0,0.083,0.0,0.0,0,0,12,164.008,96839,0.62,0.55,"{""done_state_loop"": 1}",repetitive and goal-drifting sequence,"The trace starts as a reasonable errand-to-meeting trip, but it wastes steps with duplicate entries, wanders through extra locations, and ends before the promised meeting and return-home outcomes are actually carried out."
1,hard_budget_entangled_meet,social_outcome_hard,generative_agents_official_planner,0.385,0.45,0.917,0.412,,0.43,0.14,0.29,0.083,0.0,0.0,0.571,,1.0,0.083,1.0,1.0,0.0,0.083,0.0,0.0,0,0,1,18.162,8100,0.18,0.42,"{""invalid_state_transition"": 1}",off-task wandering and missing promise,"The trace starts with routine city movement and a plausible pharmacy-to-cafe sequence, but it never actually meets the stated goal of buying medicine at the pharmacy and then returning home, and it ends with a budget that appears inconsistent with the required spending."
1,hard_budget_entangled_meet,social_outcome_hard,agentsociety_official_plan_blocks,0.615,0.75,1.0,0.75,,0.94,0.72,0.22,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,2,25.585,16682,0.98,0.86,{},abrupt early finish,"The actions and reasons are locally coherent and fit a budget-constrained city routine, but the sequence ends immediately after returning home and does not actually carry out the intended cafe meeting, making the full trace less believable."
1,hard_deadline_then_meet,social_outcome_hard,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.77,0.33,0.44,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,11.854,10536,0.48,0.36,{},deadline missed by detour,"The early pharmacy pickup is a sensible goal, but the trace detours to the cafe before completing the deadline-sensitive task and never actually makes a convincing Ben meeting sequence."
1,hard_deadline_then_meet,social_outcome_hard,sotopia_official_llm_agent,0.5,0.7,1.0,0.7,,0.72,0.34,0.38,0.0,0.0,0.0,1.0,,1.0,0.0,0.812,1.0,0.0,0.0,0.0,0.0,0,0,10,63.023,78846,0.22,0.41,"{""goal_drift"": 1}",deadline missed before detour chain,"The sequence starts with a plausible pharmacy pickup, but the reasons never explain the unnecessary wandering and the early deadline is missed before reaching the cafe."
1,hard_deadline_then_meet,social_outcome_hard,generative_agents_official_planner,0.5,0.7,1.0,0.7,,0.42,0.28,0.14,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,17.961,7851,0.12,0.33,"{""goal_drift"": 1}",generic adapter drift,"The sequence mostly looks like arbitrary city movement with no real link to the stated deadline-first, meeting-second intent, and it never reaches the meeting window or explains the detours."
1,hard_deadline_then_meet,social_outcome_hard,agentsociety_official_plan_blocks,0.5,0.7,1.0,0.7,,0.86,0.18,0.68,0.0,0.0,1.0,1.0,,1.0,0.0,0.736,1.0,1.0,0.0,0.0,0.0,0,0,2,19.532,15659,0.41,0.52,"{""goal_drift"": 1, ""social_derailment"": 1}",missed deadline then contrived meeting,"The route to the pharmacy and then the cafe sounds locally reasonable, but the prescription is collected after 12:35 and the sequence ends up following a scripted plan with weak alignment to the stated hard deadline and meeting window."
1,hard_full_evening_chain,social_outcome_hard,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.92,0.34,0.58,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,15.121,11014,0.89,0.78,{},premature finish and timeline drift,"The plan sounds locally reasonable, but the sequence ends too early and stops behaving like a complete evening chain, with the social meeting compressed into a narrow window and the agent finishing at home well before the stated deadline."
1,hard_full_evening_chain,social_outcome_hard,sotopia_official_llm_agent,0.429,0.6,1.0,0.6,,0.87,0.52,0.35,0.0,0.0,0.0,1.0,,1.0,0.0,0.962,1.0,0.0,0.0,0.0,0.0,0,0,12,76.182,97154,0.62,0.55,"{""goal_drift"": 1}",drift after diner,"The grocery-to-diner portion reads like a reasonable evening errand chain, but the trace loses the social and home goals and ends with unnecessary looping back toward transit instead of completing the stated plan."
